127.0.0.1 - - [19/Aug/2019:17:26:51 +0000] "GET /wp-admin/options-reading.php HTTP/1.0" 200 28139 "http://bar-keepers-friend.local/wp-admin/options-general.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [19/Aug/2019:17:26:52 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://bar-keepers-friend.local/wp-admin/options-reading.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [19/Aug/2019:17:26:55 +0000] "GET /wp-admin/options-reading.php HTTP/1.0" 200 28139 "http://bar-keepers-friend.local/wp-admin/options-general.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [19/Aug/2019:17:26:55 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://bar-keepers-friend.local/wp-admin/options-reading.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [19/Aug/2019:17:27:19 +0000] "GET /wp-admin/options-reading.php HTTP/1.0" 200 28139 "http://bar-keepers-friend.local/wp-admin/options-general.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [19/Aug/2019:17:27:19 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://bar-keepers-friend.local/wp-admin/options-reading.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [19/Aug/2019:17:27:38 +0000] "GET /wp-admin/edit.php?post_type=page HTTP/1.0" 200 46951 "http://bar-keepers-friend.local/wp-admin/options-reading.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [19/Aug/2019:17:27:38 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,jquery-ui-core,jquery-ui-widget,jquery-ui-position,jquery-ui-menu,wp-a11y,jquery-ui-autocomplete,ta&load%5B%5D=gs-suggest,inline-edit-post&ver=5.2.2 HTTP/1.0" 200 69306 "http://bar-keepers-friend.local/wp-admin/edit.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [19/Aug/2019:17:27:38 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://bar-keepers-friend.local/wp-admin/edit.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
127.0.0.1 - - [19/Aug/2019:17:27:38 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://bar-keepers-friend.local/wp-admin/edit.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
